OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID,Revenue,DiscountAmount,FinalAmount,Profit,ProfitMargin,Year,Month,MonthName,DayOfWeek,Quarter,Hour
ORD0001235,16-08-2023,CUST011613,Sneha Sharma,P00026,Sunglasses,Home & Kitchen,CoreTech,1,300.15,0.05,34.22,1.15,320.51,Credit Card,Delivered,Fort Worth,TX,India,SELL01494,300.15,15.0075,320.5125,249.7725,0.832158921,2023,8,August,Wednesday,3,0
ORD0001236,26-07-2024,CUST010693,Sunita Joshi,P00026,Sunglasses,Clothing,Zenith,2,516.17,0.1,0,4.8,933.91,Amazon Pay,Shipped,Indianapolis,IN,United States,SELL00403,1032.34,103.234,933.906,924.306,0.895350369,2024,7,July,Friday,3,0
ORD0001237,21-11-2020,CUST006223,Sneha Reddy,P00004,USB-C Charger,Electronics,Zenith,2,362.98,0.1,117.61,6.11,777.08,Credit Card,Delivered,Austin,TX,United States,SELL01327,725.96,72.596,777.084,529.644,0.729577387,2020,11,November,Saturday,4,0
ORD0001238,04-12-2023,CUST010248,Rohit Sharma,P00010,Smartwatch,Sports & Outdoors,CoreTech,3,50.04,0,27.02,5.14,182.28,Net Banking,Delivered,San Francisco,CA,United States,SELL00234,150.12,0,182.28,117.96,0.785771383,2023,12,December,Monday,4,0
ORD0001239,15-02-2023,CUST010082,Arjun Reddy,P00050,Novel Bestseller,Clothing,ReadMore,2,6.95,0.1,0.63,4.62,17.76,Debit Card,Delivered,San Diego,CA,United States,SELL00321,13.9,1.39,17.76,7.26,0.522302158,2023,2,February,Wednesday,1,0
ORD0001240,15-04-2022,CUST018981,Priya Kumar,P00006,Gaming Mouse,Clothing,Zenith,1,409.23,0,0,6.43,415.66,Debit Card,Delivered,Fort Worth,TX,United States,SELL00026,409.23,0,415.66,402.8,0.984287564,2022,4,April,Friday,2,0
ORD0001241,15-12-2024,CUST048986,Ritika Patel,P00014,Drone Mini,Home & Kitchen,ReadMore,3,223.94,0.05,31.91,7.97,678.11,Amazon Pay,Delivered,Chicago,IL,United States,SELL00047,671.82,33.591,678.109,598.349,0.890638862,2024,12,December,Sunday,4,0
ORD0001242,24-12-2021,CUST003529,Ritika Kapoor,P00001,Wireless Earbuds,Home & Kitchen,CoreTech,4,125.06,0.1,54.03,14.8,519.05,Net Banking,Shipped,Houston,TX,United States,SELL01950,500.24,50.024,519.046,381.386,0.762406045,2021,12,December,Friday,4,0
ORD0001243,12-08-2020,CUST004808,Anjali Kumar,P00044,Power Bank 20000mAh,Home & Kitchen,FitLife,2,311.36,0.05,29.58,12.76,633.92,Credit Card,Delivered,New York,NY,United States,SELL00165,622.72,31.136,633.924,549.244,0.882007965,2020,8,August,Wednesday,3,0
ORD0001244,15-06-2021,CUST014768,Priya Singh,P00028,Jeans,Electronics,CoreTech,1,10.79,0.05,0.51,2.6,13.36,Net Banking,Returned,Seattle,WA,United States,SELL01194,10.79,0.5395,13.3605,7.1405,0.661770158,2021,6,June,Tuesday,2,0
ORD0001245,22-04-2020,CUST041561,Aman Kumar,P00025,Running Shoes,Books,FitLife,1,352.6,0,17.63,9.62,379.85,Credit Card,Delivered,Washington,DC,United States,SELL00681,352.6,0,379.85,325.35,0.92271696,2020,4,April,Wednesday,2,0
ORD0001246,19-05-2020,CUST027971,Karan Gupta,P00004,USB-C Charger,Books,CoreTech,5,37.71,0,33.94,5.95,228.44,Net Banking,Delivered,Houston,TX,United States,SELL00620,188.55,0,228.44,148.66,0.78843808,2020,5,May,Tuesday,2,0
ORD0001247,12-07-2021,CUST013732,Pooja Sharma,P00003,Smartphone Case,Clothing,Apex,4,259.36,0.1,74.7,6.22,1014.62,Credit Card,Delivered,San Francisco,CA,United States,SELL01987,1037.44,103.744,1014.616,852.776,0.822000308,2021,7,July,Monday,3,0
ORD0001248,01-01-2020,CUST030703,Sahil Kapoor,P00016,Air Fryer,Home & Kitchen,KiddoFun,4,578.26,0,416.35,4.87,2734.26,Cash on Delivery,Shipped,San Jose,CA,Australia,SELL01874,2313.04,0,2734.26,1891.82,0.817893335,2020,1,January,Wednesday,1,0
ORD0001249,30-03-2020,CUST044933,Mohit Mehta,P00031,Kids Toy Car,Clothing,Apex,1,159.57,0.05,7.58,7.99,167.16,Credit Card,Shipped,Austin,TX,United Kingdom,SELL01708,159.57,7.9785,167.1615,136.0215,0.852425268,2020,3,March,Monday,1,0
ORD0001250,15-10-2021,CUST000476,Sahil Joshi,P00004,USB-C Charger,Sports & Outdoors,Apex,4,560.1,0.1,241.96,0.23,2258.55,Net Banking,Delivered,New York,NY,United States,SELL00280,2240.4,224.04,2258.55,1774.17,0.791898768,2021,10,October,Friday,4,0
ORD0001251,15-11-2020,CUST029458,Vivaan Patel,P00019,LED Desk Lamp,Books,NexPro,5,409.24,0.3,114.59,5.21,1552.14,UPI,Shipped,Jacksonville,FL,United States,SELL00726,2046.2,613.86,1552.14,1312.54,0.641452448,2020,11,November,Sunday,4,0
ORD0001252,22-04-2024,CUST041197,Sunita Reddy,P00050,Novel Bestseller,Books,FitLife,5,351.78,0.05,83.55,6.23,1760.73,UPI,Cancelled,Indianapolis,IN,India,SELL01896,1758.9,87.945,1760.735,1581.175,0.898956734,2024,4,April,Monday,2,0
ORD0001253,18-05-2020,CUST019211,Anjali Mehta,P00011,Fitness Band,Home & Kitchen,HomeEase,4,331.34,0,238.56,8.02,1571.94,Cash on Delivery,Returned,Seattle,WA,United Kingdom,SELL00802,1325.36,0,1571.94,1078.78,0.813952436,2020,5,May,Monday,2,0
ORD0001254,14-03-2024,CUST042628,Karan Singh,P00038,External HDD 2TB,Toys & Games,HomeEase,5,78.94,0.25,14.8,9.13,319.96,Debit Card,Delivered,Los Angeles,CA,Canada,SELL01409,394.7,98.675,319.955,272.095,0.689371675,2024,3,March,Thursday,1,0
ORD0001255,24-04-2022,CUST008574,Priya Mehta,P00044,Power Bank 20000mAh,Sports & Outdoors,HomeEase,4,215.07,0.2,82.59,6.7,777.51,Credit Card,Shipped,Seattle,WA,United States,SELL00195,860.28,172.056,777.514,598.934,0.696208211,2022,4,April,Sunday,2,0
ORD0001256,15-09-2020,CUST023956,Mohit Reddy,P00018,Vacuum Cleaner,Electronics,ReadMore,4,34.92,0,6.98,14.94,161.6,Net Banking,Delivered,Dallas,TX,United States,SELL00653,139.68,0,161.6,117.76,0.843069874,2020,9,September,Tuesday,3,0
ORD0001257,23-08-2024,CUST003265,Neha Kumar,P00005,Laptop Sleeve,Sports & Outdoors,Apex,3,71.65,0.05,10.21,9.65,224.06,UPI,Delivered,Seattle,WA,United States,SELL00779,214.95,10.7475,224.0625,184.3425,0.85760642,2024,8,August,Friday,3,0
ORD0001258,20-06-2022,CUST045517,Sneha Gupta,P00034,Desk Organizer,Books,UrbanStyle,1,202.94,0.2,8.12,3.74,174.21,Credit Card,Delivered,San Jose,CA,United States,SELL00530,202.94,40.588,174.212,150.492,0.741559082,2022,6,June,Monday,2,0
ORD0001259,20-11-2021,CUST045270,Arjun Joshi,P00018,Vacuum Cleaner,Sports & Outdoors,HomeEase,2,511.72,0,51.17,2.98,1077.59,Credit Card,Delivered,Austin,TX,United States,SELL00058,1023.44,0,1077.59,969.29,0.947090206,2021,11,November,Saturday,4,0
ORD0001260,10-01-2020,CUST003725,Vivaan Reddy,P00039,Graphic Tablet,Sports & Outdoors,FitLife,5,324.69,0,292.22,11.9,1927.57,Amazon Pay,Delivered,Seattle,WA,India,SELL00388,1623.45,0,1927.57,1319.33,0.812670547,2020,1,January,Friday,1,0
ORD0001261,17-09-2020,CUST018895,Karan Mehta,P00018,Vacuum Cleaner,Books,ReadMore,1,137.51,0,6.88,4.35,148.74,UPI,Delivered,San Diego,CA,United States,SELL01752,137.51,0,148.74,126.28,0.918333212,2020,9,September,Thursday,3,0
ORD0001262,31-07-2024,CUST025161,Sahil Reddy,P00023,Cookware Set,Home & Kitchen,NexPro,5,148.45,0.2,0,4.96,598.76,Credit Card,Delivered,Washington,DC,United States,SELL01954,742.25,148.45,598.76,588.84,0.793317615,2024,7,July,Wednesday,3,0
ORD0001263,20-06-2020,CUST049667,Arjun Mehta,P00046,Car Charger,Home & Kitchen,BrightLux,2,226.23,0,54.3,0.17,506.93,Credit Card,Delivered,San Francisco,CA,United Kingdom,SELL00737,452.46,0,506.93,397.99,0.879613668,2020,6,June,Saturday,2,0
ORD0001264,16-06-2022,CUST003468,Sneha Gupta,P00023,Cookware Set,Clothing,KiddoFun,4,179.26,0.2,103.25,14.28,691.16,UPI,Delivered,San Jose,CA,United Kingdom,SELL01591,717.04,143.408,691.162,456.102,0.636090037,2022,6,June,Thursday,2,0
ORD0001265,13-01-2020,CUST032088,Rohit Patel,P00017,Electric Kettle,Electronics,UrbanStyle,1,376.02,0,30.08,10.18,416.28,Credit Card,Delivered,San Diego,CA,United States,SELL01975,376.02,0,416.28,335.76,0.892931227,2020,1,January,Monday,1,0
ORD0001266,06-04-2023,CUST049362,Aditya Joshi,P00008,4K Monitor,Sports & Outdoors,ReadMore,2,350.13,0.05,79.83,4.71,749.79,Amazon Pay,Returned,Seattle,WA,United States,SELL00757,700.26,35.013,749.787,580.707,0.829273413,2023,4,April,Thursday,2,0
ORD0001267,23-07-2024,CUST023352,Vikas Verma,P00006,Gaming Mouse,Home & Kitchen,Apex,5,352.13,0.15,74.83,10.45,1581.83,Credit Card,Delivered,Indianapolis,IN,United States,SELL00357,1760.65,264.0975,1581.8325,1411.2725,0.801563343,2024,7,July,Tuesday,3,0
ORD0001268,07-06-2024,CUST012772,Sahil Kumar,P00040,Microphone,Books,UrbanStyle,2,480.4,0,115.3,9.01,1085.11,Debit Card,Shipped,Fort Worth,TX,United States,SELL00191,960.8,0,1085.11,836.49,0.870618235,2024,6,June,Friday,2,0
ORD0001269,16-11-2020,CUST009945,Vivaan Gupta,P00042,Projector Mini,Toys & Games,CoreTech,5,545.93,0.15,417.64,7.91,2745.75,Credit Card,Delivered,Houston,TX,India,SELL00775,2729.65,409.4475,2745.7525,1894.6525,0.694100892,2020,11,November,Monday,4,0
ORD0001270,04-09-2023,CUST016271,Sunita Kapoor,P00019,LED Desk Lamp,Toys & Games,FitLife,5,337.83,0.15,71.79,12.35,1519.92,Net Banking,Delivered,San Antonio,TX,United States,SELL01887,1689.15,253.3725,1519.9175,1351.6375,0.800187964,2023,9,September,Monday,3,0
ORD0001271,24-06-2024,CUST020225,Kabir Sharma,P00044,Power Bank 20000mAh,Clothing,Zenith,1,63.52,0.05,4.83,6.04,71.21,UPI,Shipped,Jacksonville,FL,United States,SELL00799,63.52,3.176,71.214,49.474,0.778872796,2024,6,June,Monday,2,0
ORD0001272,24-11-2020,CUST036808,Aditya Kumar,P00022,Water Bottle,Electronics,NexPro,2,504.28,0,121.03,0.03,1129.62,Net Banking,Delivered,New York,NY,United States,SELL00030,1008.56,0,1129.62,887.5,0.879967478,2020,11,November,Tuesday,4,0
ORD0001273,23-02-2022,CUST038001,Ritika Reddy,P00009,Portable SSD 1TB,Clothing,NexPro,1,480.89,0,24.04,4.62,509.55,UPI,Delivered,Philadelphia,PA,United States,SELL00287,480.89,0,509.55,452.23,0.940402171,2022,2,February,Wednesday,1,0
ORD0001274,15-02-2022,CUST020551,Rohit Joshi,P00007,Mechanical Keyboard,Toys & Games,KiddoFun,2,67.69,0.2,13,10.41,131.71,Net Banking,Delivered,San Antonio,TX,United States,SELL00192,135.38,27.076,131.714,84.894,0.627079332,2022,2,February,Tuesday,1,0
ORD0001275,29-06-2022,CUST042467,Rohit Patel,P00008,4K Monitor,Electronics,NexPro,5,331.63,0,298.47,9.66,1966.28,UPI,Shipped,New York,NY,United Kingdom,SELL01130,1658.15,0,1966.28,1350.02,0.814172421,2022,6,June,Wednesday,2,0
ORD0001276,22-04-2024,CUST013926,Priya Sharma,P00038,External HDD 2TB,Toys & Games,KiddoFun,4,277.04,0.05,189.5,1.27,1243.52,Net Banking,Delivered,San Francisco,CA,United States,SELL01291,1108.16,55.408,1243.522,861.982,0.777849769,2024,4,April,Monday,2,0
ORD0001277,13-12-2023,CUST001069,Rohit Kumar,P00002,Bluetooth Speaker,Electronics,BrightLux,3,488.86,0,175.99,14.4,1656.97,UPI,Delivered,San Antonio,TX,United States,SELL00050,1466.58,0,1656.97,1276.19,0.870180965,2023,12,December,Wednesday,4,0
ORD0001278,17-06-2024,CUST010896,Vihaan Joshi,P00042,Projector Mini,Toys & Games,Apex,4,353.37,0.15,60.07,3.17,1264.7,Credit Card,Shipped,San Diego,CA,Australia,SELL00888,1413.48,212.022,1264.698,1138.218,0.80525936,2024,6,June,Monday,2,0
ORD0001279,23-01-2023,CUST048763,Sneha Kapoor,P00050,Novel Bestseller,Electronics,BrightLux,1,587.68,0.1,26.45,10.23,565.59,Net Banking,Cancelled,New York,NY,United States,SELL01378,587.68,58.768,565.592,492.232,0.83758508,2023,1,January,Monday,1,0
ORD0001280,23-05-2024,CUST036625,Rohit Mehta,P00029,T-Shirt,Books,NexPro,2,441.45,0.1,0,10.88,805.49,Debit Card,Delivered,Columbus,OH,United States,SELL01605,882.9,88.29,805.49,783.73,0.887676974,2024,5,May,Thursday,2,0
ORD0001281,13-11-2020,CUST018150,Sneha Reddy,P00045,Phone Tripod,Clothing,BrightLux,1,328.49,0,39.42,10.14,378.05,UPI,Pending,Philadelphia,PA,India,SELL00102,328.49,0,378.05,278.93,0.849127827,2020,11,November,Friday,4,0
ORD0001282,23-08-2020,CUST039454,Anjali Gupta,P00019,LED Desk Lamp,Clothing,CoreTech,4,50.34,0,24.16,4.04,229.56,Amazon Pay,Delivered,Houston,TX,Canada,SELL00498,201.36,0,229.56,173.16,0.859952324,2020,8,August,Sunday,3,0
ORD0001283,29-11-2020,CUST043794,Sunita Joshi,P00033,Puzzle 1000pc,Sports & Outdoors,UrbanStyle,3,140.48,0.05,32.03,4.37,436.77,Credit Card,Delivered,Jacksonville,FL,United States,SELL01030,421.44,21.072,436.768,363.968,0.863629461,2020,11,November,Sunday,4,0
ORD0001284,10-01-2021,CUST015332,Sahil Patel,P00016,Air Fryer,Toys & Games,UrbanStyle,3,286.46,0.15,0,6.84,737.31,Amazon Pay,Returned,Denver,CO,United States,SELL01684,859.38,128.907,737.313,723.633,0.842040774,2021,1,January,Sunday,1,0
ORD0001285,22-01-2024,CUST004572,Priya Gupta,P00019,LED Desk Lamp,Sports & Outdoors,Zenith,4,13.87,0,2.77,5.58,63.83,Credit Card,Shipped,Houston,TX,United States,SELL01578,55.48,0,63.83,47.13,0.849495314,2024,1,January,Monday,1,0
ORD0001286,06-03-2023,CUST016956,Vikas Reddy,P00035,Desk Plant,Electronics,KiddoFun,4,227.09,0.05,69.04,9,940.98,Cash on Delivery,Delivered,San Diego,CA,United Kingdom,SELL01129,908.36,45.418,940.982,784.902,0.864086926,2023,3,March,Monday,1,0
ORD0001287,10-08-2021,CUST031467,Neha Joshi,P00007,Mechanical Keyboard,Clothing,UrbanStyle,2,552.15,0,132.52,13.78,1250.6,Credit Card,Shipped,Philadelphia,PA,United States,SELL00351,1104.3,0,1250.6,958,0.867517885,2021,8,August,Tuesday,3,0
ORD0001288,19-04-2024,CUST029943,Vihaan Joshi,P00039,Graphic Tablet,Clothing,KiddoFun,2,407.69,0,65.23,10.04,890.65,UPI,Shipped,Indianapolis,IN,United States,SELL01793,815.38,0,890.65,740.11,0.907687213,2024,4,April,Friday,2,0
ORD0001289,27-05-2021,CUST016379,Anjali Kumar,P00031,Kids Toy Car,Clothing,Zenith,2,391.41,0.05,0,12.3,755.98,Amazon Pay,Delivered,San Diego,CA,United States,SELL01398,782.82,39.141,755.979,731.379,0.934287576,2021,5,May,Thursday,2,0
ORD0001290,12-08-2023,CUST029264,Vikas Patel,P00014,Drone Mini,Clothing,Zenith,1,481.98,0.2,0,2.03,387.61,Net Banking,Delivered,San Diego,CA,Australia,SELL00898,481.98,96.396,387.614,383.554,0.795788207,2023,8,August,Saturday,3,0
ORD0001291,05-09-2023,CUST026150,Karan Sharma,P00007,Mechanical Keyboard,Books,Zenith,1,68.68,0,8.24,11.12,88.04,Credit Card,Delivered,Dallas,TX,United States,SELL01550,68.68,0,88.04,49.32,0.718112988,2023,9,September,Tuesday,3,0
ORD0001292,06-07-2022,CUST012937,Ritika Kumar,P00009,Portable SSD 1TB,Sports & Outdoors,CoreTech,4,431.8,0.05,196.9,14.81,1852.55,Credit Card,Delivered,Chicago,IL,United States,SELL00975,1727.2,86.36,1852.55,1429.13,0.827425892,2022,7,July,Wednesday,3,0
ORD0001293,14-05-2024,CUST004562,Arjun Sharma,P00025,Running Shoes,Toys & Games,KiddoFun,1,478.17,0,86.07,11.02,575.26,Amazon Pay,Delivered,Philadelphia,PA,United States,SELL00445,478.17,0,575.26,381.08,0.796955058,2024,5,May,Tuesday,2,0
ORD0001294,04-10-2023,CUST032993,Pooja Reddy,P00027,Winter Jacket,Books,KiddoFun,4,175.06,0,0,1.23,701.47,UPI,Shipped,Chicago,IL,United States,SELL00461,700.24,0,701.47,699.01,0.998243459,2023,10,October,Wednesday,4,0
ORD0001295,07-12-2024,CUST043977,Ritika Kapoor,P00050,Novel Bestseller,Books,CoreTech,5,401.12,0.1,216.6,10.18,2031.82,Credit Card,Delivered,San Jose,CA,United States,SELL00052,2005.6,200.56,2031.82,1578.26,0.786926606,2024,12,December,Saturday,4,0
ORD0001296,22-05-2022,CUST025134,Karan Gupta,P00025,Running Shoes,Sports & Outdoors,UrbanStyle,3,452.26,0,67.84,2.52,1427.14,Credit Card,Delivered,Dallas,TX,United States,SELL00912,1356.78,0,1427.14,1286.42,0.948141924,2022,5,May,Sunday,2,0
ORD0001297,06-06-2023,CUST015020,Arjun Kumar,P00024,Yoga Mat,Clothing,HomeEase,1,9.56,0,0.48,3.24,13.28,Credit Card,Delivered,San Antonio,TX,United States,SELL01682,9.56,0,13.28,5.84,0.610878661,2023,6,June,Tuesday,2,0
ORD0001298,26-09-2020,CUST038442,Anjali Kumar,P00028,Jeans,Toys & Games,ReadMore,1,578.89,0,28.94,12,619.83,Credit Card,Delivered,Indianapolis,IN,United States,SELL01066,578.89,0,619.83,537.95,0.929278447,2020,9,September,Saturday,3,0
ORD0001299,08-03-2022,CUST019913,Sunita Kapoor,P00043,HDMI Cable 2m,Clothing,UrbanStyle,4,399.62,0,79.92,2.3,1680.7,UPI,Delivered,Dallas,TX,United States,SELL01628,1598.48,0,1680.7,1516.26,0.948563635,2022,3,March,Tuesday,1,0
ORD0001300,07-08-2023,CUST014835,Sneha Joshi,P00004,USB-C Charger,Electronics,NexPro,5,82.71,0,33.08,11.6,458.23,Debit Card,Shipped,Dallas,TX,United States,SELL01979,413.55,0,458.23,368.87,0.89195986,2023,8,August,Monday,3,0
ORD0001301,25-12-2021,CUST034666,Sahil Patel,P00019,LED Desk Lamp,Toys & Games,Zenith,5,389.89,0.25,116.97,6.28,1585.34,Credit Card,Shipped,Chicago,IL,United Kingdom,SELL00208,1949.45,487.3625,1585.3375,1338.8375,0.68677704,2021,12,December,Saturday,4,0
ORD0001302,03-04-2023,CUST035618,Pooja Joshi,P00032,Board Game,Home & Kitchen,UrbanStyle,4,215.5,0.25,51.72,14.93,713.15,Debit Card,Delivered,Denver,CO,United States,SELL00727,862,215.5,713.15,579.85,0.672679814,2023,4,April,Monday,2,0
ORD0001303,05-01-2020,CUST033510,Neha Joshi,P00035,Desk Plant,Toys & Games,Zenith,5,213.36,0,85.34,9.74,1161.88,Net Banking,Delivered,Fort Worth,TX,United States,SELL00935,1066.8,0,1161.88,971.72,0.910873641,2020,1,January,Sunday,1,0
ORD0001304,30-04-2022,CUST010134,Mohit Patel,P00018,Vacuum Cleaner,Electronics,Apex,5,155.61,0,38.9,0.8,817.75,Credit Card,Delivered,Denver,CO,Australia,SELL01228,778.05,0,817.75,738.35,0.948975002,2022,4,April,Saturday,2,0
ORD0001305,03-11-2023,CUST008901,Mohit Singh,P00016,Air Fryer,Sports & Outdoors,KiddoFun,1,356.62,0,64.19,14.03,434.84,Debit Card,Delivered,San Diego,CA,Canada,SELL01510,356.62,0,434.84,278.4,0.78066289,2023,11,November,Friday,4,0
ORD0001306,18-03-2020,CUST012481,Sahil Joshi,P00014,Drone Mini,Books,NexPro,5,450.96,0.05,107.1,12.45,2261.61,Debit Card,Delivered,San Francisco,CA,United States,SELL01033,2254.8,112.74,2261.61,2022.51,0.896979776,2020,3,March,Wednesday,1,0
ORD0001307,04-12-2023,CUST041114,Mohit Reddy,P00002,Bluetooth Speaker,Books,KiddoFun,1,322.05,0,0,8.28,330.33,Credit Card,Delivered,Phoenix,AZ,United States,SELL00038,322.05,0,330.33,313.77,0.974289707,2023,12,December,Monday,4,0
ORD0001308,27-07-2021,CUST041426,Vivaan Reddy,P00030,Dress Shirt,Home & Kitchen,Apex,1,46.79,0.1,7.58,4.23,53.92,UPI,Delivered,San Antonio,TX,United States,SELL00539,46.79,4.679,53.921,30.301,0.64759564,2021,7,July,Tuesday,3,0
ORD0001309,11-05-2020,CUST041527,Vivaan Verma,P00036,Smart Light Bulb,Clothing,UrbanStyle,2,294.29,0.25,22.07,4.66,468.17,Credit Card,Delivered,Washington,DC,United States,SELL00888,588.58,147.145,468.165,414.705,0.704585613,2020,5,May,Monday,2,0
ORD0001310,23-08-2021,CUST036826,Vivaan Sharma,P00001,Wireless Earbuds,Sports & Outdoors,FitLife,3,399.08,0,143.67,9.13,1350.04,Credit Card,Delivered,Washington,DC,United States,SELL01052,1197.24,0,1350.04,1044.44,0.872373125,2021,8,August,Monday,3,0
ORD0001311,07-11-2024,CUST035583,Karan Singh,P00040,Microphone,Books,Zenith,1,89.75,0,10.77,11.42,111.94,Net Banking,Delivered,Columbus,OH,United States,SELL00717,89.75,0,111.94,67.56,0.75275766,2024,11,November,Thursday,4,0
ORD0001312,01-12-2022,CUST015375,Sneha Verma,P00015,Instant Pot,Home & Kitchen,FitLife,1,263.78,0.05,0,0.73,251.32,Amazon Pay,Shipped,New York,NY,United States,SELL01699,263.78,13.189,251.321,249.861,0.947232542,2022,12,December,Thursday,4,0
ORD0001313,29-03-2020,CUST038338,Arjun Sharma,P00009,Portable SSD 1TB,Books,HomeEase,4,271.03,0.05,82.39,0.19,1112.49,Credit Card,Delivered,Fort Worth,TX,Canada,SELL00482,1084.12,54.206,1112.494,947.334,0.873827621,2020,3,March,Sunday,1,0
ORD0001314,05-02-2021,CUST048821,Rohit Reddy,P00045,Phone Tripod,Clothing,HomeEase,3,7.85,0,0,5.05,28.6,UPI,Delivered,Philadelphia,PA,United States,SELL00367,23.55,0,28.6,18.5,0.785562633,2021,2,February,Friday,1,0
ORD0001315,22-10-2020,CUST040971,Simran Patel,P00017,Electric Kettle,Books,CoreTech,2,503.42,0.1,0,12.86,919.02,Debit Card,Pending,Denver,CO,United States,SELL00704,1006.84,100.684,919.016,893.296,0.887227365,2020,10,October,Thursday,4,0
ORD0001316,11-08-2023,CUST045626,Vivaan Kapoor,P00014,Drone Mini,Books,BrightLux,5,82.83,0,49.7,14.89,478.74,Debit Card,Delivered,Columbus,OH,United States,SELL01933,414.15,0,478.74,349.56,0.844042014,2023,8,August,Friday,3,0
ORD0001317,07-09-2021,CUST017389,Kabir Joshi,P00033,Puzzle 1000pc,Books,UrbanStyle,1,346.7,0.15,0,6.48,301.18,Credit Card,Delivered,Los Angeles,CA,India,SELL01397,346.7,52.005,301.175,288.215,0.831309489,2021,9,September,Tuesday,3,0
ORD0001318,29-03-2024,CUST045012,Neha Sharma,P00010,Smartwatch,Books,Zenith,3,534.09,0,80.11,0.2,1682.58,Credit Card,Delivered,Phoenix,AZ,United States,SELL00826,1602.27,0,1682.58,1521.96,0.949877361,2024,3,March,Friday,1,0
ORD0001319,10-03-2022,CUST026863,Aarav Reddy,P00049,Children's Book,Books,FitLife,3,529.73,0,286.05,14.72,1889.96,Credit Card,Delivered,Phoenix,AZ,United States,SELL01122,1589.19,0,1889.96,1288.42,0.810740063,2022,3,March,Thursday,1,0
ORD0001320,10-09-2024,CUST037674,Sahil Mehta,P00043,HDMI Cable 2m,Books,Apex,3,425.65,0.1,206.87,5.46,1361.58,UPI,Shipped,Denver,CO,United States,SELL00582,1276.95,127.695,1361.585,936.925,0.733720976,2024,9,September,Tuesday,3,0
ORD0001321,18-07-2024,CUST004945,Aarav Sharma,P00047,Memory Card 128GB,Clothing,NexPro,1,482.23,0,86.8,11.48,580.51,Cash on Delivery,Delivered,Jacksonville,FL,United States,SELL00524,482.23,0,580.51,383.95,0.796196836,2024,7,July,Thursday,3,0
ORD0001322,25-02-2021,CUST047301,Aman Gupta,P00014,Drone Mini,Books,FitLife,5,561.04,0.05,213.2,4.48,2882.62,Net Banking,Delivered,Los Angeles,CA,India,SELL00328,2805.2,140.26,2882.62,2447.26,0.872401255,2021,2,February,Thursday,1,0
ORD0001323,12-11-2022,CUST039073,Sahil Gupta,P00005,Laptop Sleeve,Books,UrbanStyle,3,258.03,0.2,111.47,4.73,735.47,UPI,Shipped,Columbus,OH,United States,SELL01127,774.09,154.818,735.472,503.072,0.649888256,2022,11,November,Saturday,4,0
ORD0001324,28-07-2021,CUST033267,Aarav Reddy,P00026,Sunglasses,Sports & Outdoors,CoreTech,3,557.23,0.05,127.05,11.71,1726.87,Debit Card,Shipped,Houston,TX,United States,SELL00571,1671.69,83.5845,1726.8655,1449.3455,0.86699418,2021,7,July,Wednesday,3,0
ORD0001325,22-05-2020,CUST039084,Karan Singh,P00031,Kids Toy Car,Toys & Games,CoreTech,3,555.58,0,133.34,2.02,1802.1,Credit Card,Delivered,Dallas,TX,United States,SELL00759,1666.74,0,1802.1,1531.38,0.918787573,2020,5,May,Friday,2,0
